"KEGG ID","Names","chEBI","Occurence"
"G02517","(Gal)1 (Glc)1 (LFuc)1 (S)1|Glycolipid","","0"
"G02518","(L6dTal)1 (LFuc2Me)1 (LRha)1 (LRha4Me)1","","0"
"G02519","(Glc)2 (ManNAc)1","","0"
"G02520","(D/LAra)1 (Glc)1 (LRha)1|Glycoside","","0"
"G02521","(D/LAraf)1 (Glc)1 (LRha)1|Glycoside","","0"
"G02522","Sapindoside A|(LAra)2 (LRha)1|Glycoside","","0"
"G02523","(Glc)2 (Man)1","","0"
"G02524","(Gal)1 (GlcNAc)2","","0"
"G02525","(Fruf)1 (Glc)2","","0"
"G02526","(Glc6Ac)1 (LRha)1 (ManNAc6Ac)1","","0"
"G02527","(Gal)1 (Man)2|Polysaccharide","","0"
"G02528","(Cym)2 (LCym)1|Glycoside","","0"
"G02529","Cynafoside E|Sarcovimiside B|(Cym)1 (Dig)1 (LCym)1|Glycoside","","0"
"G02530","(GalNAc)1 (GlcNAc4Fluoro)1","","0"
"G02531","(Fuc)1 (LFuc)1","","0"
"G02532","(Gal)1 (GlcA6Me)1|Glycoside","","0"
"G02534","(FucNAc)1 (LGulANAc3NAc)1 (ManANAc3NAc)1|Glycolipid|LPS","","0"
"G02535","(Gal)1 (Glc)1 (LRha)1","","0"
"G02536","(Rha)2|Glycolipid|LPS","","0"
"G02538","(Gal)1 (LRha)2","","0"
"G02539","(Gal)1 (Man)2|Glycolipid|LPS","","0"
"G02540","6-Kestose|(Fruf)2 (Glc)1","","0"
"G02541","(Fruf)1 (Glc4Ac6Ac)1","","0"
"G02542","(Apif)1 (Glc)1|Glycoside","","0"
"G02543","(Glc)1 (GlcNAc)1 (Rha)1","","0"
"G02544","(GlcNAc)1 (LRha)2|Glycoside Glycolipid|LPS","","0"
"G02546","(GlcNAc)1 (Man)1|Neoglycoconjugate Glycoprotein","","0"
"G02547","(Gal)1 (Glc)1 (GlcNAc)1","","0"
"G02548","2'-O-Acetylobebioside|(Glc)1 (Qui2Ac3Me)1|Glycoside","","0"
"G02549","(3dribHexNAc)1 (Gal)1","","0"
"G02550","(Gal)1 (Glc)2","","0"
"G02551","(Glc)3","","0"
"G02552","(GlcA)1 (Xyl)1|Glycoside","","0"
"G02553","(GlcA)1 (Xyl)1|Glycoprotein|Glycosaminoglycan","","0"
"G02554","(GalA)2 (Kdo)1|Glycolipid|LPS","","0"
"G02555","(GalA)2 (Kdo)1|Glycolipid|LPS","","0"
"G02556","Diacetyldigoxin|(2,6dribHex4Ac)1 (Dig)2|Glycoside","","0"
"G02557","Acetyldigitoxin|Acetylgitoxin|Acetylgitaloxin|Acetyldiginatin|Diacetyldigoxin|(2,6dribHex3Ac)1 (Dig)2|Glycoside","","0"
"G02558","(Xyl)3","","0"
"G02559","(GlcN)1 (Man)1|Glycolipid","","0"
"G02560","(Gal)1 (GlcNAc)1 (Man)1","","0"
"G02561","Alginate|Alginic acid|(L4-en-eryHexA)1 (LGulA)2|Polysaccharide","","0"
"G02562","(Glc)3|Glycoside","","0"
"G02563","(Glc)3|Glycoside","","0"
"G02564","(Glc)3|Glycoside","","0"
"G02565","(Glc3Ac4Ac6Ac)1 (LRha2Ac3Ac4Ac)1|Glycoside","","0"
"G02566","Vina-gensenoside-R1|(Glc6Ac)1 (LRha)1|Glycoside","","0"
"G02567","(GlcA6Me)2|Glycoside","","0"
"G02568","(GlcA)1 (GlcNAc)1 (S)1|Glycoprotein|Glycosaminoglycan Glycoprotein|N-Glycan","","0"
"G02569","(Glc)1 (GlcA)1|Glycolipid Glycolipid|Glycerolipid","","0"
"G02570","(All)1 (Glc)1 (Me)1|Glycoside","","0"
"G02571","(Glc)1 (GlcA6Me)1|Glycoside","","0"
"G02572","(Glc)1 (LAra)1|Glycoside","","0"
"G02573","Moniloside|(LAra)1 (Xyl3Me)1|Glycoside","","0"
"G02574","Orestearoside|(LAraf3Me)1 (Xyl)1|Glycoside","","0"
"G02575","K-Strophanthin-b|(Cym)1 (Glc)1|Glycoside","","0"
"G02576","(GlcNAc)1 (LFuc)1","","0"
"G02577","(Gal)1 (GlcN)1","","0"
"G02578","(Gal2Ac3Ac4Ac6Ac)1 (Glc1Fluoro2Ac3Ac6Ac)1|Glycoside","","0"
"G02579","Neoglyco interleukin-1a|(Man)2|Neoglycoconjugate","","0"
"G02580","(Gal)1 (GalA)2 (LRha)1|Polysaccharide","","0"
"G02581","(GlcNAc)3","","0"
"G02582","(Glc)3","","0"
"G02583","(Glc)1 (ManANAc)1","","0"
"G02584","(GlcN)1 (Man)1","","0"
"G02585","(Kdo)1 (LRha)2|Glycolipid|LPS","","0"
"G02586","(Abe)1 (LRha)1|Glycolipid|LPS","","0"
"G02587","(Glc)2 (LRha)1|Glycoside","","0"
"G02588","(Glc)1 (L2,6dlyxHex3Me)1|Glycoside","","0"
"G02589","(Gal)1 (GlcNAc)1","","0"
"G02590","(Gal)1 (GlcN)1","","0"
"G02591","(Glc)1 (ManANAc)1","","0"
"G02592","(Glc)3","","0"
"G02594","(L2,3,6dgroHex-1,4-diulop)1 (L2,6dlyxHex)1 (L2,6dlyxHex3Ndimethyl)1","","0"
"G02595","(GlcN)1 (Man)1","","0"
"G02597","(LRha)3","","0"
"G02598","(Glc)1 (GlcN)1","","0"
"G02599","(LAraf)1 (Xyl)1","","0"
"G02600","(Gal)1 (Glc)1 (LRha)1","","0"
"G02601","(Gal)1 (Galf)1|Glycolipid Glycoprotein|O-Glycan","","0"
"G02602","(Gal)1 (ManNAc)1|Glycoprotein|O-Glycan","","0"
"G02603","(Gal)1 (Man)1","","0"
"G02604","(Gal)1 (Glc)1|Glycoprotein|O-Glycan","","0"
"G02605","(D/LGlcNAc)1 (Gal)1|Glycoprotein|O-Glycan Glycoprotein|Glycosaminoglycan","","0"
"G02607","(Kdo)3|Glycolipid|LPS","","0"
"G02608","(2,6daraHex)2","","0"
"G02611","(Glc)1 (GlcN)1","","0"
"G02612","(GlcA6Me)1 (LRha)1","","0"
"G02613","(LRha)1 (Man)1","","0"
"G02614","(GalA)2","","1"
"G02616","(GlcA)1 (GlcN)1 (S)1|Glycoprotein|Glycosaminoglycan","","0"
"G02618","(GalNAc)1 (L4-en-thrHexA)1 (S)3|Glycoprotein|Glycosaminoglycan","","0"
"G02619","(Kdo)1 (Man)1|Glycolipid|LPS","","0"
"G02620","(Man)2","","0"
"G02621","(GlcNAc)1 (Man)1","","0"
"G02622","(LRha)1 (Man)1","","0"
"G02623","(Glc)1 (Glc-onic)1|Glycolipid","","0"
"G02625","(Glc)1 (GlcNAc)1|Glycoprotein|O-Glycan Glycoside","","0"
"G02627","(Glc)1 (LRha)1|Glycoside","","0"
"G02628","Junceoside|(Glc)1 (LRha)1|Glycoside","","0"
"G02629","(Gal)1 (GlcA4Me)1","","0"
"G02630","(GlcA)1 (Man)1|Glycolipid|LPS Polysaccharide","","0"
"G02631","(Gal)1 (GlcNAc)1","","0"
"G02632","(GlcA)1 (GlcNAc)1|Glycoprotein|Glycosaminoglycan","","1"
"G02633","(Gal)1 (Glc)1|Glycoside","","0"
"G02634","(Fru)1 (Glc)1","","0"
"G02635","(Glc)1 (Xyl-ol)1","","0"
"G02636","(Gal)1 (LRha)1","","0"
"G02637","(Xyl)2","","0"
"G02638","DWA-2, fragment|N-acetyldermosine|(GalNAc)1 (LIdoA)1|Glycoprotein|Glycosaminoglycan","","0"
"G02639","(LRha)2","","0"
"G02640","(D/LAra)1 (D/LAraf)2","","0"
"G02641","(Gal)1 (GalNAc)1|Glycoprotein|O-Glycan","","0"
"G02642","Hep II-A|(GlcNAc)1 (L4-en-thrHexA)1 (S)1|Glycoprotein|Glycosaminoglycan Neoglycoconjugate","","0"
"G02643","Hep IV-A|(GlcNAc)1 (L4-en-thrHexA)1|Glycoprotein|Glycosaminoglycan Neoglycoconjugate","","0"
"G02644","(Glc)8","","0"
"G02645","(D/LAra)1 (D/LAraf)1","","0"
"G02646","(Araf)4","","0"
"G02647","(Araf)3 (Man)1","","0"
"G02649","(Araf)1 (Man)1","","0"
"G02651","(Gal)3 (GlcNAc)5 (LFuc)1 (Man)3 (Neu5Ac)2|Glycoprotein|N-Glycan","","0"
"G02652","(Gal)6 (GlcNAc)6 (LFuc)1 (Man)3 (Neu5Ac)2 (Asn)1|Glycoprotein|N-Glycan","","0"
"G02653","XFFGXXXGol|(Gal)2 (Glc)8 (LFuc)2 (Xyl)6|Polysaccharide","","0"
"G02654","XXFGCXXGol|(Gal)1 (Glc)8 (LAraf)1 (LFuc)1 (Xyl)7|Polysaccharide","","0"
"G02655","(Gal)4 (GlcNAc)4 (Man)3 (Neu5Ac)2|Glycoprotein|N-Glycan","","0"
"G02656","Fetuin glycopeptide I|(Gal)3 (GlcNAc)5 (Man)3 (Neu5Ac)3|Glycoprotein|N-Glycan","","0"
"G02657","(Gal)5 (GlcNAc)7 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02658","(Gal)5 (GalNAc)3 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02659","(Gal)2 (GlcNAc)4 (Man)3 (Neu5Ac)3|Glycoprotein|N-Glycan","","0"
"G02660","(Gal)7 (Glc)1 (GlcNAc)4 (LFuc)2 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02661","(Gal)7 (GlcNAc)6 (LFuc)1 (Man)3 (Neu5Ac)1 (Asn)1|Glycoprotein|N-Glycan","","0"
"G02662","(Gal)3 (GlcNAc)4 (Man)3 (Neu5Ac)2|Glycoprotein|N-Glycan","","0"
"G02663","GQ1b-9OAc|(Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)3 (Neu5Ac9Ac)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02664","(Gal)3 (GlcNAc)6 (LFuc)4 (Man)3|Glycoprotein|N-Glycan","","0"
"G02665","(Gal)3 (GlcNAc)4 (Man)3 (Neu5Ac)2|Glycoprotein|N-Glycan","","0"
"G02666","(Gal)4 (GlcNAc)6 (LFuc)1 (Man)3 (Neu5Ac)3|Glycoprotein|N-Glycan","","0"
"G02667","(Gal)7 (GlcNAc)7","","0"
"G02668","(GlcNAc)2 (Man)13|Glycoprotein|N-Glycan","","0"
"G02669","(Gal)4 (GlcNAc)6 (LFuc)2 (Man)3|Glycoprotein|N-Glycan","","0"
"G02670","(Gal)5 (Glc)1 (GlcNAc)3 (LFuc)1 (Neu5Ac)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02671","(Gal)1 (GalNAc)3 (GlcNAc)6 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02672","(Gal)2 (GalNAc)2 (GlcNAc)6 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02673","(Gal)3 (GalNAc)1 (GlcNAc)6 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02674","(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Ac)1 (S)1|Glycoprotein|N-Glycan","","0"
"G02675","(Gal)2 (GalNAc)1 (Glc)1 (Kdo)1 (Lgro-manHep)2 (Neu5Ac)2 (P)1|Glycolipid|LPS","","0"
"G02676","(Gal)2 (GlcNAc)4 (Man)3 (Neu5Ac)2|Glycoprotein|N-Glycan","","0"
"G02677","(Gal)5 (Glc)1 (GlcNAc)4 (LFuc)4 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02678","(Gal)4 (GlcNAc)7 (Man)3|Glycoprotein|N-Glycan","","0"
"G02679","(Gal)3 (GlcNAc)5 (Man)3 (Neu5Ac)1|Glycoprotein|N-Glycan","","0"
"G02681","(Gal)4 (GlcNAc)4 (S)7|Glycoprotein|N-Glycan","","0"
"G02682","(Gal)5 (Glc)1 (GlcNAc)4 (LFuc)2 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02683","(Gal)4 (GlcNAc)6 (LFuc)1 (Man)3 (Neu5Ac)3|Glycoprotein|N-Glycan","","0"
"G02684","(Gal)3 (GalNAc)3 (GlcNAc)3 (LFuc)1 (Neu5Ac)2|Glycoprotein|O-Glycan","","0"
"G02685","(Gal)5 (Glc)1 (GlcNAc)3 (Neu5Gc)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02686","GD1b a-gal derivative|IV3(Gal)2a,II3(NeuAc)2-Gg4-Cer|(Gal)4 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02687","(Gal)4 (GlcNAc)6 (Man)3|Glycoprotein|N-Glycan","","0"
"G02688","(Gal)3 (GlcNAc)5 (Man)3 (Neu5Ac)1|Glycoprotein|N-Glycan","","0"
"G02689","(Gal)3 (GlcNAc)4 (Man)3 (Neu5Ac)1|Glycoprotein|N-Glycan","","0"
"G02690","(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Gc)1|Glycoprotein|N-Glycan","","0"
"G02691","(Gal)3 (GlcNAc)6 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02692","(Gal)1 (GalNAc)1 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Ac)1 (S)1|Glycoprotein|N-Glycan","","0"
"G02694","GT1b-NeuGc|(Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Neu5Gc)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02695","(Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)3 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02696","(Gal)7 (GlcNAc)5","","0"
"G02697","(Glc)3 (GlcNAc)2 (Man)9|Glycoprotein|N-Glycan","","0"
"G02698","(Gal)4 (GlcNAc)4 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02700","(Gal)3 (GlcNAc)6 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02701","(GlcNAc)2 (Man)11|Glycoprotein|N-Glycan","","0"
"G02702","(Glc)8 (Xyl)6|Polysaccharide","","0"
"G02703","(Gal)15 (Glc)1 (GlcNAc)9 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02704","(Gal)4 (Glc)1 (GlcNAc)3 (Neu5Ac)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02705","(Gal)3 (GalNAc)1 (Glc)1 (Neu5Gc)2 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02706","VII3Fuc-nLc10-Cer|(Gal)5 (Glc)1 (GlcNAc)4 (LFuc)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02707","(Gal)2 (GlcNAc)8 (Man)3|Glycoprotein|N-Glycan","","0"
"G02708","(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Ac)1|Glycoprotein|N-Glycan","","0"
"G02709","(Gal)2 (GalNAc)2 (LFuc)1 (Neu5Gc)4|Glycoprotein|O-Glycan","","0"
"G02710","(Gal)2 (GalNAc)1 (GlcNAc)4 (LFuc)2 (Man)3|Glycoprotein|N-Glycan","","0"
"G02711","(Gal)3 (GlcNAc)4 (LFuc)2 (Man)3|Glycoprotein|N-Glycan","","0"
"G02712","IV3Gala,II3(NeuAc)2-Gg4-Cer|(Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02713","(GlcNAc)1 (Man)11 (P)1|Glycoprotein|N-Glycan","","0"
"G02714","(Gal)1 (GalNAc)2 (GlcNAc)5 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02715","(Gal)2 (GalNAc)1 (GlcNAc)5 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02716","(Gal)3 (GlcNAc)5 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02718","(Gal)1 (GalNAc)2 (GlcNAc)5 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02719","(Gal)2 (GalNAc)1 (GlcNAc)5 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02720","(Gal)1 (GalNAc)1 (GlcNAc)4 (Man)3 (Neu5Ac)1|Glycoprotein|N-Glycan","","0"
"G02721","(Gal)2 (GlcNAc)4 (LFuc)3 (Man)3|Glycoprotein|N-Glycan","","0"
"G02722","(Gal)1 (GalNAc)1 (GlcNAc)4 (Man)3 (Neu5Ac)1 (S)1|Glycoprotein|N-Glycan","","0"
"G02724","(Gal)3 (GlcNAc)2 (LFuc)2 (Neu5Ac)2|Glycoside","","0"
"G02725","(Gal)5 (Glc)1 (GlcNAc)4 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02726","(Gal2Ac3Ac4Ac6Ac)2 (Gal2Ac4Ac)1 (Gal2Ac4Ac6Ac)3 (Glc2Ac3Ac6Ac)1 (GlcNAc3Ac6Ac)3 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02727","(Gal)3 (GalNAc)2 (GlcNAc)3 (Neu5Ac)2|Glycoprotein|O-Glycan","","0"
"G02729","(Gal)2 (GlcNAc)6 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02730","(GlcNAc)1 (Man)11|Glycoprotein|N-Glycan","","0"
"G02731","(GalNAc)2 (GlcNAc)4 (Man)3 (S)2 (Asn)1|Glycoprotein|N-Glycan","","0"
"G02732","(GlcNAc)1 (Man)11|Glycoprotein|N-Glycan","","0"
"G02733","(GlcNAc)1 (Man)11|Glycoprotein|N-Glycan","","0"
"G02734","(GlcNAc)1 (Man)11|Glycoprotein|N-Glycan","","0"
"G02735","(GalNAc)2 (GlcNAc)4 (LFuc)1 (Man)3 (S)2|Glycoprotein|N-Glycan","","0"
"G02736","(GlcNAc)2 (Man)10|Glycoprotein|N-Glycan","","0"
"G02737","(GlcNAc)1 (Man)11|Glycoprotein|N-Glycan","","0"
"G02738","(GlcA)6 (GlcNAc)6|Glycoprotein|Glycosaminoglycan","","0"
"G02739","(GalNAc)2 (GlcNAc)4 (LFuc)3 (Man)3|Glycoprotein|N-Glycan","","0"
"G02740","(GlcA)1 (GlcN)4 (L4-en-thrHexA)1 (LIdoA)2 (S)11|Glycoprotein|Glycosaminoglycan","","0"
"G02741","(Gal)1 (GlcNAc)4 (Man)3 (Neu5Ac)1 (Asn)1|Glycoprotein|N-Glycan","","0"
"G02742","(Gal)3 (GlcNAc)4 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02743","(Gal)11 (GlcNAc)7","","0"
"G02744","IV3(Gala1-3Galb1-3Gal)a-Gg4-Cer|(Gal)5 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02745","(Gal)3 (LRha)3 (Man)3 (Tyv)3|Glycolipid|LPS","","0"
"G02746","IV3(Gala1-3Gal)b,II3NeuGc-Gg4-Cer|aGal-LacNAc-II3NeuAc-Gg4-Cer|(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)1 (Neu5Gc)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02747","(Gal)2 (Gal6N)1 (GlcNAc)5 (Man)3|Glycoprotein|N-Glycan","","0"
"G02748","(Gal)2 (Gal6N)1 (GlcNAc)5 (Man)3|Glycoprotein|N-Glycan","","0"
"G02749","(Gal)2 (Gal6N)1 (GlcNAc)5 (Man)3|Glycoprotein|N-Glycan","","0"
"G02750","(Gal)2 (GlcNAc)5 (LFuc)2 (Man)3|Glycoprotein|N-Glycan","","0"
"G02751","Ap9-Cer|(Gal)2 (GalNAc)3 (Glc)1 (GlcNAc)2 (Man)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02753","(Gal)1 (GalNAc)1 (GlcNAc)5 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02755","GD1b|(Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Neu5Gc)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02756","(GalNAc)2 (GlcNAc)5 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02757","(Gal)2 (GlcNAc)3 (Man)3 (Neu5Ac)1|Glycoprotein|N-Glycan","","0"
"G02759","(Gal)3 (LRha)3 (Man)3 (Par)3|Glycolipid|LPS","","0"
"G02760","VIII3Gala-nLc8-Cer|(Gal)5 (Glc)1 (GlcNAc)3 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02762","(Gal)7 (GalNAc)1 (Glc)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02763","(GalNAc)2 (GlcNAc)4 (LFuc)2 (Man)3|Glycoprotein|N-Glycan","","0"
"G02764","(Gal)2 (GlcNAc)4 (LFuc)2 (Man)3|Glycoprotein|N-Glycan","","0"
"G02765","(Gal)3 (Glc)1 (GlcNAc)2 (Neu5Ac)2","","0"
"G02766","(Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Neu5Ac)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02767","GT3-9OAc|(Gal)1 (Glc)1 (Neu5Ac9Ac)3 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02768","(GalNAc)2 (GlcNAc)4 (LFuc)2 (Man)3|Glycoprotein|N-Glycan","","0"
"G02769","(Gal)6 (Glc)1 (GlcNAc)3","","0"
"G02770","(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Neu5Ac)1","","0"
"G02771","(Gal)1 (GlcNAc)6 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02772","(Gal)5 (Glc)1 (GlcNAc)3 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02773","(Gal)7 (GlcNAc)11","","0"
"G02774","(Gal)1 (GlcNAc)4 (LFuc)2 (Man)3 (Xyl)1|Glycoprotein|N-Glycan","","0"
"G02775","(Gal)3 (GalNAc)1 (GlcNAc)2 (Neu5Ac)2|Glycoprotein|O-Glycan","","0"
"G02776","(GlcNAc)1 (Man)10|Glycoprotein|N-Glycan","","0"
"G02777","(Gal)3 (Glc)1 (GlcNAc)5 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02778","(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)3 (LFuc)1","","0"
"G02779","(Gal)5 (GlcNAc)5","","0"
"G02781","(Gal)2 (GlcNAc)3 (Man)3 (Neu5Ac)1|Glycoprotein|N-Glycan","","0"
"G02782","(GlcNAc)1 (Man)10|Glycoprotein|N-Glycan","","0"
"G02783","(Gal)2 (GalNAc)2 (GlcNAc)2 (LFuc)1 (Neu5Ac)2|Glycoprotein|O-Glycan","","0"
"G02784","(Gal)3 (GlcNAc)5 (Man)3 (Neu5Ac)3 (Asn)1|Glycoprotein|N-Glycan","","0"
"G02785","(Gal)3 (GlcNAc)4 (Man)3|Glycoprotein|N-Glycan","","0"
"G02786","(Gal)3 (GalNAc)3 (GlcNAc)2 (LFuc)2|Glycoprotein|O-Glycan","","0"
"G02787","(Gal)3 (GlcNAc)4 (Man)3|Glycoprotein|N-Glycan","","0"
"G02788","GD1a-Neu5Ac9Ac|(Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac9Ac)2 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02789","GD1a|(Gal)2 (GalNAc)1 (Glc)1 (Neu1N5Ac)2 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02790","(Gal)2 (GlcNAc)5 (Man)3|Glycoprotein|N-Glycan","","0"
"G02794","VI3GlcAb,III6PE-Ap6-Cer|(Gal)1 (GalNAc)2 (Glc)1 (GlcA)1 (GlcNAc)1 (Man)1 (P)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02795","III6PE-Ap7-Cer|(Gal)1 (GalNAc)2 (Glc)1 (GlcNAc)2 (Man)1 (P)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02796","PSGP, polysialoglycoprotein|(Gal)1 (GalNAc)1 (Neu5Gc)4|Glycoprotein|O-Glycan","","0"
"G02797","(Gal)2 (Galf)1 (Glc)1 (GlcN)1 (Man)3 (P)2|Glycoprotein|GPI anchor","","0"
"G02798","(Gal)2 (GlcNAc)5 (Man)3|Glycoprotein|N-Glycan","","0"
"G02799","(GlcNAc)2 (Man)8|Glycoprotein|N-Glycan","","0"
"G02800","(Gal)3 (GalNAc)1 (GlcNAc)2 (Neu5Gc)1 (S)1|Glycoprotein|O-Glycan","","0"
"G02801","(Gal)3 (GalNAc)1 (GlcNAc)2 (Neu5Ac)1 (S)1|Glycoprotein|O-Glycan","","0"
"G02802","(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3|Glycoprotein|N-Glycan","","0"
"G02803","Ap8-Cer|(Gal)1 (GalNAc)3 (Glc)1 (GlcNAc)2 (Man)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02804","(Gal)3 (GlcNAc)3 (LFuc)1 (S)4","","0"
"G02805","(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)1 (Neu5Ac)1","","0"
"G02806","(Gal)6 (GalNAc)1 (Glc)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02807","(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2","","0"
"G02808","(D/LGal)1 (Gal)3 (Glc)1 (GlcNAc)3 (LFuc)2|Glycolipid|Sphingolipid","","0"
"G02809","(D/LGal)1 (Gal)3 (Glc)1 (GlcNAc)3 (LFuc)2|Glycolipid|Sphingolipid","","0"
"G02810","(GalNAc)1 (GlcNAc)3 (LFuc)1 (Man)4 (S)1|Glycoprotein|N-Glycan","","0"
"G02811","(Gal)3 (GlcNAc)3 (S)5|Glycoprotein|N-Glycan","","0"
"G02812","(GlcNAc)1 (Man)9|Glycoprotein|N-Glycan","","0"
"G02813","(Gal)3 (GalNAc)3 (GlcNAc)3|Glycoprotein|O-Glycan","","0"
"G02814","(GlcA)5 (GlcNAc)5|Glycoprotein|Glycosaminoglycan","","0"
"G02815","(GlcA)5 (GlcNAc)5|Glycoprotein|Glycosaminoglycan","","0"
"G02816","(Gal)3 (GalNAc)2 (GlcNAc)3 (LFuc)1|Glycoprotein|O-Glycan","","0"
"G02817","(Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02819","(Gal)3 (GalNAc)1 (Glc)1 (Neu5Gc)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02820","(Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02821","(GlcNAc)4 (Man)5 (Asn)1|Glycoprotein|N-Glycan","","0"
"G02822","(Gal)2 (Glc)1 (GlcNAc)2 (Kdo)1 (Lgro-manHep)2 (P)1|Glycolipid|LPS","","0"
"G02823","(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (Neu5Ac)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02824","IV3GalNAcb,II3NeuAc-Gg4-Cer|(Gal)2 (GalNAc)2 (Glc)1 (Neu5Ac)1 (Cer)1|Glycolipid|Sphingolipid","","0"
"G02826","(GlcA)4 (GlcNAc)5 (L4-en-thrHexA)1|Glycoprotein|Glycosaminoglycan","","0"
"G02827","(Gal)1 (GlcNAc)3 (Man)3 (Neu5Ac)1|Glycoprotein|N-Glycan","","0"
"G02828","(Gal)3 (Glc)1 (GlcNAc)2 (Neu5Gc)1|Glycolipid|Sphingolipid","","0"
"G02829","(Gal)1 (GalNAc)1 (GlcNAc)4 (Man)3|Glycoprotein|N-Glycan","","0"
"G02830","(Gal)2 (GlcNAc)4 (Man)3|Glycoprotein|N-Glycan","","0"
"G02832","(Gal)4 (GalNAc)1 (GlcNAc)1 (Neu5Ac)1|Glycoprotein|O-Glycan","","0"
"G02833","(Gal)1 (GlcNAc)3 (LFuc)2 (Man)3 (Xyl)1|Glycoprotein|N-Glycan","","0"
